id,video_id,title,channel,published_at,views,likes,url,tone,occasions,moods,description_keywords
1400,PR7JuAh3-u0,틱톡 인스타 재질의 울먹 메이크업 (25호 톤도 가능함…💓),빛이나*pearlena*,2022-03-06,8906,195,https://www.youtube.com/watch?v=PR7JuAh3-u0,겨쿨,데일리,스모키,"핫한, 내추럴, 데일리, 누드, 스모키, 울먹"
1401,QEgJbN5sEVo,힙한ver. 여름 메이크업 #바캉스룩 #페스티벌메이크업,빛이나*pearlena*,2022-07-30,4727,90,https://www.youtube.com/watch?v=QEgJbN5sEVo,웜톤,야외/여행,글램(글로우),"글램, 깔끔, 글로우, 네추럴, 힙, 바캉스, 페스티벌, 힙한"
1402,qpIcuFfFooQ,두근두근 첫사랑 재질 메이크업 해드렸어요💕ㅣ무펄 쿨톤 메이크업,빛이나*pearlena*,2022-11-20,13649,314,https://www.youtube.com/watch?v=qpIcuFfFooQ,여쿨,데일리,"내추럴(자연스러운), 청순","데일리, 깨끗한, 깨끗, 화사한"
1403,qXsJQWXRHko,언제 어디서든 어울리는 가을 버전 메이크업 (ft.무지개맨션),빛이나*pearlena*,2022-10-01,12790,158,https://www.youtube.com/watch?v=qXsJQWXRHko,가을웜,데일리,내추럴(자연스러운),"깔끔, 다크"
1404,sazCG6RbIKQ,최근 최애템들로 해본 분위기 장착 데일리 메이크업,빛이나*pearlena*,2022-11-08,9561,166,https://www.youtube.com/watch?v=sazCG6RbIKQ,가을웜,데일리,"내추럴(자연스러운), 글램(글로우)","글램, 깔끔, 데일리"
1405,TfWRRuqJF9g,과즙 팡팡 사랑스러운 데이트 메이크업 🫧🍑,빛이나*pearlena*,2022-08-20,32807,669,https://www.youtube.com/watch?v=TfWRRuqJF9g,여쿨,데이트,"내추럴(자연스러운), 러블리, 글램(글로우)","데이트, 코랄, 다크, 깔끔, 글로우, 사랑스러운, 데일리, 러블리, 누드, 과즙"
1406,uxybKH8BPnQ,23-25호 톤에도 예쁜 모브톤 메이크업 (반말모드 이렇게 하는거 맞나...?) / Mauve mpkeup,빛이나*pearlena*,2021-03-31,8276,176,https://www.youtube.com/watch?v=uxybKH8BPnQ,가을웜,데일리,내추럴(자연스러운),"차분한, 내추럴, 화사한, 네추럴"
1407,VmjHF5gRfXw,히피히피 빈티지 코랄 브라운 메이크업 / 소장각 아이 팔레트,빛이나*pearlena*,2021-02-20,6944,159,https://www.youtube.com/watch?v=VmjHF5gRfXw,가을웜,데일리,미분류,"데일리, 빈티지"
1408,VtLEHN-wDnw,ASMR 동서양 느낌 다 담은 컨투어 성형 메이크업🤎☕️ Contour-focused glam,빛이나*pearlena*,2025-04-13,4813,175,https://www.youtube.com/watch?v=VtLEHN-wDnw,가을웜,미분류,"러블리, 글램(글로우)","다크, 촉촉, 핑크, 글로우, 누드, 글램"
1409,VUqRbdqvU1c,분위기 생성 메이크업 (ft. Lilybyred),빛이나*pearlena*,2022-07-09,8560,150,https://www.youtube.com/watch?v=VUqRbdqvU1c,봄웜,출근/등교,글램(글로우),"간단, 글로우, 매일, 퓨어"
1410,wsZLl0jLxw8,[🎁또벤트💝] 신제품이지만 벌써 최애템이 되어버린 제품들로 늦여름~가을맞이 메이크업 🌞🍁,빛이나*pearlena*,2023-08-19,9724,153,https://www.youtube.com/watch?v=wsZLl0jLxw8,가을웜,미분류,글램(글로우),"다크, 글로우, 누드"
1411,X9qqYkxJGQw,봄을 맞이하는 토끼상st 메이크업(feat.샹테카이),빛이나*pearlena*,2023-03-04,5951,87,https://www.youtube.com/watch?v=X9qqYkxJGQw,여쿨,데이트,"러블리, 글램(글로우), 시크","글램, 시크, 토끼, 러블리"
1412,YhF1zGk6ERI,요즘 푹-빠져있는💖인스타 문의 폭.주💖스모키 메이크업 ft.나스,빛이나*pearlena*,2023-07-08,8938,193,https://www.youtube.com/watch?v=YhF1zGk6ERI,웜톤,파티,스모키,"글램, 깔끔, 글로우, 스모키"
1413,DnN-McFhcHA,10년생의 졸사 메이크업 grwm ˚₊·—̳͟͞͞♡ | 학생 메이크업 | 학교 메이크업 | 학생 화장 | 졸업사진 메이크업 | 분위기 여신 메이크업,빛초롱 chorong,2025-04-06,52137,1213,https://www.youtube.com/watch?v=DnN-McFhcHA,미분류,격식있는,"러블리, 청순","학교, 학생"
1414,DXt84gYZwF4,10년생의 등교전 10분 메이크업 ᶻ 𝗓 𐰁 | GRWM | 학교 화장법 | 중학생 메이크업 | 데일리 메이크업,빛초롱 chorong,2024-08-11,108216,2492,https://www.youtube.com/watch?v=DXt84gYZwF4,여쿨,출근/등교,내추럴(자연스러운),"학교, 학생, 개학, 데일리"
1415,gdDIqYkxQqo,10년생의 인생 첫 증명사진 메이크업📷 (ft.개학 첫 날 썰) | 중1 메이크업 | 꾸안꾸 메이크업,빛초롱 chorong,2023-03-05,97814,1090,https://www.youtube.com/watch?v=gdDIqYkxQqo,여쿨,격식있는,내추럴(자연스러운),"증명사진, 개학, 꾸안꾸"
1416,Pf5vFgNZlsg,10년생 학생 미지근한 무화과 메이크업⋆˚✿˖°| 트리플에스 나경 메이크업 | 수학여행 메이크업 | 가을 메이크업 | 가을웜 메이크업,빛초롱 chorong,2025-10-05,13546,501,https://www.youtube.com/watch?v=Pf5vFgNZlsg,가을웜,야외/여행,"내추럴(자연스러운), 러블리, 청순","여행, 학생, 미지근"
1417,yGF0vvg4-HM,외출준비💬 | 내 맘대로 톤그로..~초딩 메이크업GRWM | *겨쿨호소인 😰🖤💟,빡밤,2024-06-26,1161,16,https://www.youtube.com/watch?v=yGF0vvg4-HM,겨쿨,데일리,"러블리, 청순",
1418,dPrCkmqkL-g,🍑가을 뮤트/소프트 미지근톤 메이크업🍑 | 벽돌립지겨우면 들어와💥,뽀갱,2025-07-25,1294,30,https://www.youtube.com/watch?v=dPrCkmqkL-g,가을웜,데일리,글램(글로우),"글로우, 다크, 복숭아, 미지근"
1419,-00MxX4CGnU,지속력 완전 좋은 착붙 베이스/사방트임 아이라인 하는법/가을웜 메이크업하기🍂🤎,뽀용 은비쌤,2025-10-28,4136,131,https://www.youtube.com/watch?v=-00MxX4CGnU,가을웜,데일리,내추럴(자연스러운),"내추럴, 누디"
1420,1R32DycMWX8,갈웜신🤎은비쌤이 하는 청하 커버 메이크업!!🧡,뽀용 은비쌤,2025-03-18,2748,57,https://www.youtube.com/watch?v=1R32DycMWX8,가을웜,데일리,내추럴(자연스러운),내추럴
1421,AO1IAQ8DC2g,은비쌤이 알려주는 왕눈이 음영메이크업🤎☕️,뽀용 은비쌤,2025-06-25,2593,80,https://www.youtube.com/watch?v=AO1IAQ8DC2g,봄웜,데일리,"내추럴(자연스러운), 글램(글로우)","누드, 글로우, 누디, 내추럴"
1422,c5IMSY0PJNE,봄이니까!! 은비쌤이 해주는 봄웜 메이크업🌼🌻,뽀용 은비쌤,2025-05-20,6524,165,https://www.youtube.com/watch?v=c5IMSY0PJNE,봄웜,데일리,"러블리, 글램(글로우), 시크","글로우, 누디, 코랄, 핑크, 시크"
1423,DWsq00JsRio,나도 메이크업 받아봤다!! 음영메이크업 장인 여울쌤편🤎,뽀용 은비쌤,2025-05-06,1841,31,https://www.youtube.com/watch?v=DWsq00JsRio,웜톤,미분류,글램(글로우),"누드, 글로우, 누디, 빈티지"
1424,F_tGrLPWA98,은비쌤 출근 헤어/메이크업 쌍수하고 처음 메컵함(핑크브라운)💄💈💜,뽀용 은비쌤,2024-10-01,1601,22,https://www.youtube.com/watch?v=F_tGrLPWA98,여쿨,출근/등교,"러블리, 시크","핑크, 출근, 시크, 간단"
1425,OEO4OwcgrXU,돌아본 비포애프터 구독자님 변신시켜주기 무쌍 아이돌 핑크 메이크업 하는법🩷,뽀용 은비쌤,2025-01-28,46964,1787,https://www.youtube.com/watch?v=OEO4OwcgrXU,여쿨,데일리,"내추럴(자연스러운), 러블리, 글램(글로우), 청순","글로우, 자연스러운, 핑크, 순수, 아이돌"
1426,QBU5yCUIMjc,가을 모카무스🤎🍂 데일리 메이크업!,뽀용 은비쌤,2025-10-21,1156,20,https://www.youtube.com/watch?v=QBU5yCUIMjc,가을웜,데일리,"내추럴(자연스러운), 글램(글로우)","누드, 글로시, 글로우, 데일리"
1427,uj_-H2eqgZ0,유행하는 소품활용 공주 프로필/사진 촬영 메이크업📸✨,뽀용 은비쌤,2024-06-17,1706,32,https://www.youtube.com/watch?v=uj_-H2eqgZ0,쿨톤,격식있는,"러블리, 글램(글로우)","글로우, 다크, 유행, 코랄, 핑크, 공주, 내추럴"
1428,4wAb-0ok3qY,부은 눈NO❌ 눈 확! 커지는 핑크 메이크업💗ㅣ요즘 여돌st 미지근톤🫧ㅣ퍼스널컬러 안타는 뉴트럴톤 팔레트 추천,뽀용뇽,2024-05-26,53510,1200,https://www.youtube.com/watch?v=4wAb-0ok3qY,여쿨,데일리,러블리,"미지근, 핑크"
1429,psjTw1QK3Kk,소개팅날 번호 3번 따인 메이크업 (+후기💛),뽀용뇽,2024-08-28,101144,1508,https://www.youtube.com/watch?v=psjTw1QK3Kk,여쿨,데이트,"내추럴(자연스러운), 러블리, 글램(글로우), 청순","내추럴, 핑크, 투명, 글로우, 글로시, 소개팅"
1430,3AVHx41-HEs,[ASMR] 여쿨 페일톤의 청순가련한 데일리 메이크업&헤어 grwm,뿌영뿌 BBooyoungBBoo,2025-03-17,4265,97,https://www.youtube.com/watch?v=3AVHx41-HEs,여쿨,데이트,"내추럴(자연스러운), 청순","청순, 데일리"
1431,Dta9y1kLweQ,눈썹 탈색하고 올영 뉴 구매템들로 청순 촉촉 광채 메이크업하기,뿌영뿌 BBooyoungBBoo,2025-04-13,1721,24,https://www.youtube.com/watch?v=Dta9y1kLweQ,여쿨,데이트,"글램(글로우), 청순","촉촉, 청순"
1432,qbkMpIQjeFo,우당탕탕 등교 메이크업 🏫🌸,쁘이,2025-05-22,63080,1142,https://www.youtube.com/watch?v=qbkMpIQjeFo,미분류,출근/등교,내추럴(자연스러운),"학교, 학생, 데일리"
1433,6yn4o2btc_s,데일리 메이크업✨,사랑,2023-01-26,96580,1734,https://www.youtube.com/watch?v=6yn4o2btc_s,웜톤,데일리,내추럴(자연스러운),데일리
1434,zkzFsM1dYjA,"앞트임,밑트임,뒷트임 | 고양이상 메이크업 with dikan | 사랑Sarang",사랑 Sarang,2021-04-16,1885,21,https://www.youtube.com/watch?v=zkzFsM1dYjA,겨쿨,데일리,시크,고양이
1435,VB_1nuyM9Qo,🩶 앞머리 자르고 데일리 메이크업 🩶,산범 SANBUM,2025-03-19,26174,343,https://www.youtube.com/watch?v=VB_1nuyM9Qo,미분류,데일리,내추럴(자연스러운),데일리
1436,AQbnjo2wO8g,"GRWM, 앞머리와 잘 어울리는 내추럴 뮤트 메이크업","상아라서,",2024-01-02,5191,132,https://www.youtube.com/watch?v=AQbnjo2wO8g,가을웜,데일리,내추럴(자연스러운),"자연스러운, 데일리, 내추럴"
1437,_UrwWid2ybs,사진빨 잘 받는 하객 메이크업,상은언니,2022-04-28,10514,181,https://www.youtube.com/watch?v=_UrwWid2ybs,여쿨,격식있는,"내추럴(자연스러운), 러블리","하객, 깔끔, 화사한, 웨딩, 결혼식"
1438,0o7W4zm7GxQ,지금 가장 핫한 메이크업 아티스트가 알려주는 웨딩 메이크업 (리얼 신부님),상은언니,2021-12-03,22590,449,https://www.youtube.com/watch?v=0o7W4zm7GxQ,봄웜,격식있는,"러블리, 고급스러운","핫한, 웨딩"
1439,8gVbZvfjIpo,광고❌ 더워질때 덜어내는 청량한 느좋 메이크업!🫧 클린걸 메이크업 해봤어요💫,상은언니,2025-05-02,26064,579,https://www.youtube.com/watch?v=8gVbZvfjIpo,여쿨,데일리,내추럴(자연스러운),클린걸
1440,frM79qD_atM,내가 제일 잘 나가! 내가 제일 예뻐! 보이는 결혼식 신부 메이크업,상은언니,2021-12-17,27970,410,https://www.youtube.com/watch?v=frM79qD_atM,봄웜,격식있는,"러블리, 고혹적",결혼식
1441,HJjU8_DtUD4,호텔예식 : 깔끔하고 화려한 웨딩 본식 메이크업,상은언니,2021-12-21,8272,123,https://www.youtube.com/watch?v=HJjU8_DtUD4,여쿨,격식있는,내추럴(자연스러운),"깔끔, 화려한, 웨딩"
1442,ho_e3jZ3L4w,진한 메이크업이 안 어울린다는 배우님께 해본 아이돌 메이크업💄 근데 이제 토끼상을 곁들인🐰,상은언니,2025-03-21,14089,228,https://www.youtube.com/watch?v=ho_e3jZ3L4w,봄웜,출근/등교,"내추럴(자연스러운), 러블리","토끼, 학교, 출근, 내추럴, 데일리, 꾸안꾸, 아이돌, 배우"
1443,EUimNbrwLco,화려한새벽 Oct. 고혹적인 가을황제 메이크업!,새벽(dawn lee),2019-10-15,135991,2835,https://www.youtube.com/watch?v=EUimNbrwLco,가을웜,파티,고혹적,"고혹, 고혹적, 화려한"
1444,jJ-rX4DxbRQ,【GRWM】데이트 가는 날! 차분한 로지뮤트 메이크업 | 명동 짱맛 햄버거 먹을생각에 잔뜩 신남🤤,새봄맞이 Spring,2024-03-10,1056,15,https://www.youtube.com/watch?v=jJ-rX4DxbRQ,봄웜,"데이트, 야외/여행",글램(글로우),"글로우, 차분한, 데이트, 여행"
1445,_L5YvJFHjW0,연말에 아이돌 느낌 뿜뿜 나게 해주는 펄 시강👀✨메이크업💜 | SAEYAN 새얀,새얀 SAEYAN,2021-12-26,7575,132,https://www.youtube.com/watch?v=_L5YvJFHjW0,쿨톤,파티,"러블리, 글램(글로우)","연말, 아이돌, 누드"
1446,5EbccZJbJHw,[ GRWM ] 핑크 라임 메이크업🎀🍋 / TMI뿌리기😏  | SAEYAN 새얀,새얀 SAEYAN,2021-08-29,8406,157,https://www.youtube.com/watch?v=5EbccZJbJHw,여쿨,데일리,청순,"글로우, 핑크, 누드, 퓨어, 스모키"
1447,6P8NKgZrNVo,발렌타인데이 밀크 초콜릿 메이크업(feat. 에뛰드 누드밀크티🤍) | SAEYAN 새얀,새얀 SAEYAN,2022-02-14,12633,210,https://www.youtube.com/watch?v=6P8NKgZrNVo,가을웜,데이트,글램(글로우),"데이트, 글로우, 누드, 퓨어"
1448,7Xy6YXXCKtU,"가을 맞이🍂 블링블링 딥한 그레이쉬 퍼플 메이크업, 쿨톤 메이크업 추천💜 | SAEYAN 새얀",새얀 SAEYAN,2021-09-19,15799,352,https://www.youtube.com/watch?v=7Xy6YXXCKtU,겨쿨,파티,글램(글로우),"블링블링, 글로우, 누드, 딥한"
1449,AR7C5ySGxpo,[세로버전] 6분 메이크업 / 상큼한 레몬 글리터 메이크업🍋 / Lemon Glitter Make up | SAEYAN 새얀,새얀 SAEYAN,2020-08-09,7879,138,https://www.youtube.com/watch?v=AR7C5ySGxpo,여쿨,데일리,러블리,"상큼, 핑크, 누드"
1450,BdV_NRlBq_8,⏱10분만에 간단하게 예뻐지는 퀵 데일리 메이크업 | SAEYAN 새얀,새얀 SAEYAN,2022-07-31,29298,443,https://www.youtube.com/watch?v=BdV_NRlBq_8,봄웜,출근/등교,"내추럴(자연스러운), 러블리","간단, 코랄, 미지근, 핑크, 데일리, 퓨어, 퀵"
1451,CAGO3GdDV38,신제품들로 해본 상큼 + 청순 + 아련 몽땅 넣은 공듀공듀 여쿨라 메이크업💗 | SAEYAN 새얀,새얀 SAEYAN,2022-07-03,17800,368,https://www.youtube.com/watch?v=CAGO3GdDV38,여쿨,데이트,"내추럴(자연스러운), 러블리, 글램(글로우), 청순","상큼, 다크, 데일리, 퓨어, 글램, 청순"
1452,fFwT4fl3Eds,탈색하고 붙임머리 했다고 티내는 블링블링 메이크업👩🏼💛 | SAEYAN 새얀,새얀 SAEYAN,2022-05-15,18698,318,https://www.youtube.com/watch?v=fFwT4fl3Eds,여쿨,파티,"러블리, 글램(글로우)","다크, 블링블링, 내추럴, 핑크, 깔끔, 글로우, 누드"
1453,gK7y4plI4HQ,노파데 꾸안꾸 투명 코랄 메이크업🧡 [ feat. 새로운 제품들을 곁들인 ] | SAEYAN 새얀,새얀 SAEYAN,2022-04-03,6966,150,https://www.youtube.com/watch?v=gK7y4plI4HQ,봄웜,출근/등교,"내추럴(자연스러운), 청순","코랄, 투명, 핑크, 글로우, 누드, 스모키, 꾸안꾸"
1454,Kq71U9opRYc,"[내돈내산] 홀리카홀리카 무니 팔레트 2가지 룩✌🏻퍼플 스모키🍇 , 쿨한 데일리 브라운☕️ | SAEYAN 새얀",새얀 SAEYAN,2021-01-31,36430,745,https://www.youtube.com/watch?v=Kq71U9opRYc,쿨톤,데일리,"내추럴(자연스러운), 스모키","핑크, 데일리, 누드, 스모키"
1455,mTV_sYfQvps,"한가지 팔레트로 여름 쿨 스모키, 겨울 쿨  스모키 두가지 버전 완전 정복🖤(Feat.힙행열차)| SAEYAN 새얀",새얀 SAEYAN,2023-11-05,7642,215,https://www.youtube.com/watch?v=mTV_sYfQvps,겨쿨,파티,"스모키, 힙·트렌디","스모키, 힙, 클럽"
1456,oQsbdN7K_Wc,스모키만 하면 나이들어 보였던 사람들은 필수 시청🔥여쿨라이트 찰떡 세미스모키 메이크업🖤 | SAEYAN 새얀,새얀 SAEYAN,2022-03-20,27814,547,https://www.youtube.com/watch?v=oQsbdN7K_Wc,여쿨,야외/여행,스모키,"레저, 누드, 연한, 스모키, 퓨어, 세미스모키"
1457,Sw2nG5vnLsA,인스타 핫걸🔥재질 키치한 주근깨 메이크업 | SAEYAN 새얀,새얀 SAEYAN,2022-05-22,11167,263,https://www.youtube.com/watch?v=Sw2nG5vnLsA,봄웜,파티,유니크,"코랄, 핫한, 핫걸, 핑크, 누드, 퓨어, 힙, 깨끗한, 깨끗, 키치"
1458,WmqG_mjsrLo,👰🏻예쁜 신부로 만들어주는 금손 선생님 스킬 밀착 촬영해봄🔎 (Feat. 꼼나나 )  | SAEYAN 새얀,새얀 SAEYAN,2021-07-18,21477,310,https://www.youtube.com/watch?v=WmqG_mjsrLo,봄웜,격식있는,"내추럴(자연스러운), 러블리, 글램(글로우)","다크, 깔끔, 핑크, 데일리, 글로우, 웨딩, 퓨어, 누드, 글로시, 고스"
1459,Xknzx1v49BU,핫한 신상 제품들로 해본 여리여리 청순 노렌즈 메이크업🌷 | SAEYAN 새얀,새얀 SAEYAN,2022-03-27,41015,606,https://www.youtube.com/watch?v=Xknzx1v49BU,여쿨,데이트,"러블리, 글램(글로우), 청순","핫한, 촉촉, 여리여리, 핑크, 퓨어, 청순"
1460,YyTqQitkSPQ,겨울을 가득 담은 체리핑크빔🍒❄️ 데일리 메이크업 feat.오렌즈 아이라이터 글로이 | SAEYAN 새얀,새얀 SAEYAN,2021-12-12,11233,189,https://www.youtube.com/watch?v=YyTqQitkSPQ,겨쿨,데일리,"내추럴(자연스러운), 러블리, 청순","여리여리, 데일리, 핑크, 누드"
1461,OW0OqKoB4G8,여리여리 과즙 탱글🫧물복숭아🍑 메이크업(봄웜톤/봄라이트/여름라이트 호환템 가득) |샨토끼,샨토끼,2022-07-24,17955,313,https://www.youtube.com/watch?v=OW0OqKoB4G8,봄웜,데이트,"러블리, 청순","핑크, 토끼, 코랄, 과즙, 복숭아, 여리여리"
1462,B1LZ6wVFj-w,"#ootd #grwm 새로 산 ""패션템""과 요청폭주 메이크업 I 오니츠카 타이거 I 세이모온도 I 클린뷰티템 I 서록seorok",서록 seorok,2023-04-12,4922,115,https://www.youtube.com/watch?v=B1LZ6wVFj-w,봄웜,데일리,"내추럴(자연스러운), 청순",퓨어
1463,rCZWXcPjfP4,하객👰🏻메이크업 GRWM + 축사도 하고옴 I 자연스러운 음영 메이크업 I 정민se0ul,서록 seorok,2022-07-01,1468,33,https://www.youtube.com/watch?v=rCZWXcPjfP4,가을웜,격식있는,내추럴(자연스러운),"하객, 자연스러운, 다크, 결혼식"
1464,r3meWzZPPb4,쿨톤 무화과 메이크업 하면서 냥이 간택썰 들으실래요? ⪩. .⪨  ⋆°｡𖦹 ⋆｡˚﻿ ( ft.미지근 여름뮤트),서진 SEOJIN,2025-10-24,19426,556,https://www.youtube.com/watch?v=r3meWzZPPb4,여쿨,미분류,시크,"고양이, 미지근"
1465,_qN3Ati2Lfc,"핑크빛 치크+하이라이터, 오묘한 광채 메이크업 (젤리 제형 좋아하세요?💕 젤리 치크, 하이라이터 포인트, 무지개맨션 신상으로!)",서하랑 SEOHARANG,2024-02-24,3513,51,https://www.youtube.com/watch?v=_qN3Ati2Lfc,여쿨,데일리,"내추럴(자연스러운), 러블리, 청순","핑크, 맑은, 데일리, 핑크빛"
1466,2GDnHuyKlj0,"환승연애3 MC 유라의 과즙 메이크업 (에이프릴스킨 19호 신상 쿠션, 봄웜 피치 컬러 섀도우, 속광 블러셔 만들기, 브러쉬 정보까지🤍)",서하랑 SEOHARANG,2024-04-02,1862,23,https://www.youtube.com/watch?v=2GDnHuyKlj0,봄웜,데일리,"내추럴(자연스러운), 러블리, 글램(글로우), 청순","코랄, 과즙, 깨끗, 데일리, 속광, 깨끗한"
1467,3S9OY7PPTr8,"여름쿨톤 뮤트 메컵💘 🫧촉촉한 라벤더빛 데일리 makeup (요즘 빠진 블러셔, 립 조합, 오버립 팁, 밑트임 제품 추천⭐️)",서하랑 SEOHARANG,2023-11-10,79207,2819,https://www.youtube.com/watch?v=3S9OY7PPTr8,여쿨,데일리,"내추럴(자연스러운), 글램(글로우), 청순","수채화, 촉촉, 데일리, 은은한"
1468,46X0DCiC6ck,"인스타 style..🔥 힙한 메이크업 특징 쏙쏙 뽑아서 _ 요즘 유행 메콥 알려드려요💕 (예쁜 블러셔 립 추천, 속쌍 세미스모키) (사진 잘 나와요📸)",서하랑 SEOHARANG,2023-11-03,20057,726,https://www.youtube.com/watch?v=46X0DCiC6ck,여쿨,파티,스모키,"인플루언서, 스모키, 세미스모키, 힙, 일상, 유행, 데일리, 힙한"
